ID,Accident Title,Publication Year,Text,Tags Applied,Country,State_Province,Country_std,State_Province_std,location_name,matched_phrase,lat,lon,climb_tags,climb_primary,Helmet,Rope
2475,"Rappel Error – Hair Caught in Rappel Device 
Colorado, Vallecito, Lemon Reservoir",2016.0,"It was a beautiful morning on Memorial Day weekend. We had the best spot to camp for the Lemon Reservoir crag. One party already had passed our camp, head- ing into the canyon to the routes. Our group was just finishing scarfing down our bacon and eggs when we heard a female cry of sheer pain. We immediately took off in a dead sprint to the bottom of the routes.
Upon getting to the routes, we could see a girl (mid-20s) dangling from her hair in her ATC (she was rappelling a route). I sprinted back to camp to grab another rope and my harness. When I got to the top of the cliff, her partner had already rigged a rappel and lowered to assist. He put a prusik above her ATC and attached a sling. The woman was able to stand in the sling, releasing her hair from the ATC. Her helmet was dangling from her harness the whole time. When we returned to our camp, we could think of nothing more than the fact that if the helmet had been worn the hair could have been contained to the back of the head and out of the way. This may not be a brain buster, but helmets matter! (Source: Dillon Parker.)
ANALYSIS
While a helmet may have helped keep the hair away from the device in this case, it does not ensure the hair is contained, especially for climbers with long hair. Keeping hair secured in a braid or bun, at the back of the head, is the best way to reduce the risk of it being pulled into the device by the rope while belaying or rappelling. Fortunately for this woman, the top of the route was accessible by foot and several climbers at the crag were proficient in rescue techniques. (Source: The Editors.)","Minor, Head / Brain Injury, Descent, Roped, Rappel Error",US,Colorado,United States,Colorado,,,,,[],unknown,unknown,rope
2521,"Fall on Snow – Painful Self-Rescue 
California, Mt. Shasta, Avalanche Gulch",2017.0,"On July 25 at approximately 2:45 p.m., Bryan Bridgefs slipped and fell below Red Banks on the south side of Mt. Shasta. From his location at about 12,000 feet, Bridgefs called 911. Mike Burns from Siskiyou County Search and Rescue called climbing ranger Matt Dooley at 3:15 p.m. to explain the situation. He said Bridgefs had complained of arm pain and had reported that he was unable to move.
At approximately 4:15 p.m., a California Highway Patrol (CHP) helicopter began flying over the area. CHP soon located the injured Bridgefs, but due to warm temperatures limiting the helicopter’s capabilities at higher elevations, they were unable to reach his location and pick him up. The helicopter landed in the Bunny Flat parking lot, and the pilot, Burns, and Dooley discussed their options. It would take a minimum of two hours to hike to the patient’s location from Helen Lake. Twelve- to 18-inch-deep sun cups in the snow would limit the effectiveness of a lowering the climber in a sked (rescue stretcher), and the risk of rockfall to rescuers and the climber would be greater during the afternoon and evening. The CHP helicopter might be unable to reach Bridgefs before darkness. However, the helicopter would be able to make an extraction attempt early the next morning, if needed.
At approximately 4:45 p.m., Dooley and Burns consulted with Bridgefs by phone. Bridgefs was informed of the difficulties preventing a rescue that day and advised to do his best to keep descending on his own, despite pain that he reported was preventing him from taking more than a few steps at a time. His brother, Robert, would accompany him. The rescuers made plans for a morning mission if the patient was unable to self-rescue during the night.
At about 10 p.m., the injured Bridgefs arrived at Helen Lake and called Burns, who advised him to keep descending if he could. The patient reached the road at approximately 3 a.m. and soon checked in at Mercy Medical Center.
ANALYSIS
This incident is documented mainly to highlight the fact that self-rescue sometimes may be the only option after an accident. Poor weather, darkness, and other factors may prevent a rescue team from reaching a patient. As a result, climbers on Shasta and other mountains must be prepared either to wait through the night for help to arrive (having carried appropriate clothing, shelter, food, water, first-aid and painkillers) or else be equipped and mentally prepared to self-evacuate. (Sources: Mt. Shasta and Castle Crags Wilderness Climbing Ranger Report 2016 and the Editors.)","Serious, Alpine/Mountaineering",US,California,United States,California,Mt. Shasta | aliases: Mount Shasta Area|Northeast California|California,mt. shasta,41.4092,-122.1949,[],unknown,unknown,unknown
2599,"Rockfall – Poor Position 
North Carolina, Pisgah National Forest, Catheys Creek",2017.0,"During July, an organized group was climbing at Catheys Creek when it began to rain. The group leader moved the students under the shelter of an overhang. While waiting for the rain to stop, one of the teenage students reached up and grabbed a rock at head height to do a pull-up. The rock broke and came down on him and another student. Neither student lost consciousness or showed any signs of head trauma, but one stated he was unable to walk. Both students were carried out as a precaution, and the eventual diagnosis was pelvic fractures for one student and a bruised leg and hand trauma that required surgery for the other.
ANALYSIS
When working with groups, it’s important for the leader or guide to familiarize himself or herself with the climbing site, including potential hazards associated with any staging area. Although this is one of those incidents that would have been almost impossible to predict, it might have been an opportunity to instruct students to test blocks, especially in overhangs, before one fully commits to any hold. (Sources: Karsten Delap and Aram Attarian.)","Serious, Unroped , Poor Position, Object Dropped/Dislodged",US,North Carolina,United States,North Carolina,,,,,[],unknown,unknown,unknown
2669,"Fatal Fall, Possible Rappel Error 
California, Yosemite Valley, Fifi Buttress",2018.0,"On November 17 two friends of Niels Tietze hiked to the base of Fifi Buttress to look for their overdue friend. The two knew that Tietze had been up on the formation, working to establish a new route, and had been doing so alone, using fixed lines and self-belay techniques. It was late in the season and he was most likely removing his ropes and gear from the wall. Nobody had seen Tietze since earlier in the week, and he had missed climbing plans with friends the day before.
When the two arrived at the base of the cliff they discovered Tietze’s body and immediately recognized that he had taken an unsurvivable climbing fall. At approximately 2 p.m. they notified SAR by cell phone.
At the scene, park rangers found Tietze wearing a climbing harness. His shoes were off, but there were two climbing shoes found nearby. He had climbing gear clipped to his harness, including cams, carabiners, and slings. There was also an adjustable wrench and round wire brush. A low-stretch, 254-foot rope was found strewn about the scene. The rope was not connected to the harness. There were no knots in the rope. The midway point was looped into one slot of a rappel device as if for a single-rope rappel. The retention cable of the friction device was broken. The rappel device was not attached to the locking carabiner found on the harness.
The carabiner attached to the harness belay loop had a screw lock with the screw in the locked position; however, the gate was effectively locked open because the nose of the carabiner was not captured by the screw lock.
Since Tietze was by himself at the time, no one can know for sure what happened. The findings at the scene suggest he might have accidentally weighted a rope set for a doubled-over rappel with only one strand of rope in the device and carabiner. However, the fact that the ATC and rope were not connected to his harness when he was found detract from this theory and could be explained only if they had managed to come out of the “locked open” carabiner during the fall.
A second option would be that an unknown event interrupted Tietze as he was rigging for rappel—after he passed the rope through the ATC but before the ATC was clipped to the carabiner in his belay loop. An attempt to grab the rope could explain how it made it to the ground. There is simply no way to know if this was the case.
The broken retention cable on his rappel device is unusual, but in and of itself would not have caused an accident to occur, as the retention cable does not assist in the operation of a plaquette device. The “locked open” carabiner certainly could have played a part in the accident. However, the fact that the middle mark of the rope was through his rappel device strongly suggests a rappel rigging error.
ANALYSIS
The following lessons are among those that can be drawn from this tragic incident:
• Always clip in directly to each anchor while preparing to rappel. Whether using a manufactured or home-rigged PAS (personal anchor system), a Purcell prusik, or the slings on hand, it is extremely important to attach yourself to the anchor while rigging for rappel.
• Test your system. After going in direct and rigging for rappel, weight and test your system before unclipping from the anchor. Verify that you have done everything correctly before trusting your life to a rappel.
• Always use a “third hand” backup. When you attach a third-hand backup such as a kleimheist or autoblock prior to loading your rappel device, you have a preliminary point of attachment to the rope. If all else fails, it could save your life. 
• Be extra cautious when alone. No one else is there to check your systems, and no one is there in case of an accident.
• Beware complacency. Niels Tietze was a climber of the absolute highest caliber. He had spent years of his life rescuing people off the walls of Yosemite. It only takes one bad rappel after thousands of well-executed ones for something like this to happen. Stay sharp. (Source: Yosemite National Park Climbing Rangers.)","Experienced, Deadly, Descent, Roped, Solo, No Backup or End Knot, Stranded / Lost / Overdue, Rappel Error",US,California,United States,California,2. Southwest Face | aliases: B. El Capitan|Valley North Side|Yosemite Valley|Yosemite National Park|California,yosemite valley,37.73051,-119.63828,[],unknown,unknown,rope
20190044,"SNAKEBITE Red River Gorge, Muir Valley, Bruise Brothers ",2019.0,"On October 6, a 25-year-old female was climbing a route at Bruise Brothers wall in Muir Valley. Approximately 15 feet up the route, she was bitten by a copperhead snake after placing her hand within a crack. Venom was received from the bite, resulting in significant pain. The climber was assisted back to the parking area and transported via ambulance to a local hospital. 
ANALYSIS Dangerous wildlife encounters are not common in the Red River Gorge. Snakebites (primarily from the copperhead) are the most prevalent wildlife encounter that results in a visit to an emergency department. The Wolfe County Search and Rescue (SAR) team responds to only one or two snakebites per year, and most incidents are unrelated to climbing. 
Wolfe County SAR recommends that climb- ers be mindful of snakes on cool mornings in the spring and fall. Snakes are cold-blooded 
Native to the Southeast, the copperhead’s range extends north to Massachusetts and west to Texas. Centers for Disease Control 
and seek out locations to warm their bodies, taking advantage of rocky cliff lines and boul- ders that retain heat. Copperheads are not typi- cally aggressive, but will strike without warning when threatened. Climbers should avoid throwing out food scraps that draw mice and other small animals to a crag, as snakes will follow their food source. Muir Valley posts signs in areas where copperheads are known to frequent or den. 
If a climber is bitten by a venomous snake, Wolfe County SAR recommends seek- ing immediate medical attention. Stay calm and remove any tight-fitting clothing and jewelry near the bite. Irrigate the wound with clean water as soon as possible to remove any remaining venom at or near the surface of the skin. Apply a clean dress- ing and, if possible, take a photo of the snake and note coloring and pattern from a safe distance. (Do not attempt to capture or kill the snake.) Walk the injured person to a vehicle, keeping the affected limb at the level of the heart, if possible. If the skin begins to turn red and swell, take a photo or mark the outer edges with a pen and note the time. This will help medical providers better estimate the degree of enven- omation. (Source: John May, Chief, Wolfe County Search and Rescue and the Editors.)","Serious, Ski-related , Non-Ascent Illness, Wildlife",US,Massachusetts,United States,Massachusetts,,,,,[],unknown,unknown,unknown
1024b,"Falling Rocks — Broke Away from Routes — Pennsylvania, Delaware Water Gap National Recreation Area, Mount Minsi, Mount Tammany",2000.0,"Pennsylvania, Delaware Water Gap National Recreation Area, Mount Minsi, Mount Tammany
There were three climbing incidents reported from this area.
....
In July on Mount Tammany, Laura Glockeler was ascending a fixed rope when she began to pendulum. She reached for a large rock and it broke off, crushing her left arm in the process. She required reattachment surgery, which was successful....","Serious, Roped, Pendulum, Object Dropped/Dislodged, Handhold/Foothold Broke",US,Pennsylvania,United States,Pennsylvania,,,,,[],unknown,unknown,unknown
1024c,"Falling Rocks — Broke Away from Routes — Pennsylvania, Delaware Water Gap National Recreation Area, Mount Minsi, Mount Tammany",2000.0,"Pennsylvania, Delaware Water Gap National Recreation Area, Mount Minsi, Mount Tammany
There were three climbing incidents reported from this area....
In August on Mount Minsi, another accident involved a fall to a ledge as a result of a rock (foothold) coming loose. The climber, Dr. Mike Sinclair, fell about 20 feet onto a ledge. His injuries included a pneumothorax, torn cervical ligament, several fractures (T5&6, ribs, hip), lacerations, and a concussion. He survived, thanks to a technical rescue effort involving a dozen people. During the rescue, part of the ledge gave way, and while a rescuer below was trying to run from possible harm, he broke his ankle. (Source: Incident Reports submitted by Delaware Water Gap NRA)","Serious, Head / Brain Injury, Ledge Fall, Object Dropped/Dislodged, Handhold/Foothold Broke",US,Pennsylvania,United States,Pennsylvania,,,,,[],unknown,unknown,unknown
1054t,"Fall on Snow, Alaska, Mount McKinley, Denali Pass",2001.0,"Alaska, Mount McKinley, Denali Pass
On June 10 at 1945, Lev Sarkisov (61) of the Denali-2000 Khalatian Expedition (D2K) was descending unroped from Denali Pass on Mt. McKinley when he stumbled at the 17,400-foot level and fell 400 feet. Sarkisov sustained numerous broken ribs and was stabilized at the 17,200-foot high camp. On May 12, a large rescue team lowered him to the 14,200-foot camp where he was evacuated by military Chinook helicopter to Talkeetna. From Talkeetna he was flown to the Alaska Regional Hospital in Anchorage where he was diagnosed with eight fractures on six ribs.","Serious, Descent, Unroped , Solo, Alpine/Mountaineering",US,Alaska,United States,Alaska,Denali | aliases: Denali National Park|Interior Alaska/Alaska Range|Alaska,denali,63.0724,-150.9467,[],unknown,unknown,no_rope
1131c,"Various Falls on Rock, Idaho, City of Rocks National Reserve",2001.0,"Idaho, City of Rocks National Reserve
The last incident was also in an area that is closed to the public. Robert Laymon (38) fell while climbing unroped on the controversial North Twin Sister, the closer of which has been the object of years of legal battles between the Access Fund and NPS. It is unknown how far Mr. Laymon fell, but his injuries would suggest that he took quite a tumble. He may have fallen due at least in part from distraction, as there was a major wildfire just south of the Sister, which, in fact, was forcing a general evacuation from the Reserve! (Source: From a letter and reports sent by Brad Shilling, Climbing Ranger)","Serious, Unroped , Solo, Distracted",US,Idaho,United States,Idaho,Steinfell's Dome | aliases: City of Rocks|South Idaho|Idaho,city of rocks,42.09646,-113.6867,[],unknown,unknown,no_rope
1132b,"Edited Title: Various Leader Falls on Rock, Protection Pulled Out (4), ... New York, Mohonk Preserve, Shwangunks",2001.0,"New York, Mohonk Preserve, Shawangunks
One case to note occurred to a man (66) who is a veteran of the cliffs. He was starting up on a fairly easy climb—Three Pines—but had placed only one piece of protection. He was 20 feet up when he fell. His protection came out, so he hit the ground and tumbled additional distance, crushing his pelvis. However, he feels strongly that his helmet saved him from possible death or at the very least mental debilitation. It is to be noted that of all the incidents reported, in only two cases were helmets being worn.  (Source: From the Annual Report submitted by the Mohonk Preserve and Jed Williamson)","Experienced, Serious, Roped, Trad Climbing, Run Out, Inadequate Protection / Pulled",US,New York,United States,New York,,,,,[],unknown,unknown,unknown
1247a,"HAPE, HACE, and AMS, Wyoming, Grand Teton National Park",2002.0,"Wyoming, Grand Teton National Park
While signs and symptoms of AMS are not unusual in the Tetons, it is rare to see HAPE or HACE. During the summer of 2001, four significant altitude- related cases were seen. One was a 14 year old boy scout from Sugar City, ID, who had climbed the Middle and South Tetons from the South Fork of Cascade Canyon on July 24. At 1900, Ranger Jim Springer encountered the group at their campsite in the South Fork. The scout was complaining of headache, nausea, ataxia, and chest pain. Springer was able to hear gurgling in the boy’s chest and surmised that it was HAPE. Springer hiked the boy to lower elevation, and his condition improved as they got lower. They spent the night at the patrol cabin at 8,500 feet, and the gurgling was absent at that elevation....
Analysis
These cases show that it is possible to have serious altitude problems with moderate elevation gains if one is susceptible. They also should reinforce that climbers should listen to their bodies. It is better to go downhill if your condition is GOING downhill rather Othan pushing until you can’t help yourself. At least two of these people would have died if others hadn’t intervened and got them to help at lower elevation. It should also be obvious that climbers need to understand what “light and fast” means. As for health insurance and/or the cost of treatment, one must be aware of the consequences. (Source: Dan Burgette, SAR Ranger, Grand Teton National Park and Jed Williamson)","Serious, Alpine/Mountaineering, Ascent Illness",US,Wyoming,United States,Wyoming,Mount Moran | aliases: Grand Teton National Park|Wyoming,grand teton national park,43.835,-110.776,[],unknown,unknown,unknown
1247b,"HAPE, HACE, and AMS, Wyoming, Grand Teton National Park",2002.0,"Wyoming, Grand Teton National Park
While signs and symptoms of AMS are not unusual in the Tetons, it is rare to see HAPE or HACE. During the summer of 2001, four significant altitude- related cases were seen. ...
Two brothers, Mike (24) and Joe (19) Baker, flew in from Pennsylvania on August 17 and immediately set out for a day climb of the Grand Teton. Rangers Jernigan, McConnell, and Vidak were told by a guide that two climbers were having difficulty. One had vomited above the rappel, and they appeared weak. The rangers found the brothers at the Upper Saddle. Joe was curled up on the ground with headache and other AMS symptoms. Mike seemed in worse shape with nausea and weakness. They were escorted to the Lower Saddle where their blood pressures were found to be low. Joe improved with lower elevation, food, and rest. After contacting medical control, Mike was administered two liters of I.V fluids. Their condition improved enough to hike them out to the trailhead....
Analysis
These cases show that it is possible to have serious altitude problems with moderate elevation gains if one is susceptible. They also should reinforce that climbers should listen to their bodies. It is better to go downhill if your condition is GOING downhill rather Othan pushing until you can’t help yourself. At least two of these people would have died if others hadn’t intervened and got them to help at lower elevation. It should also be obvious that climbers need to understand what “light and fast” means. As for health insurance and/or the cost of treatment, one must be aware of the consequences. (Source: Dan Burgette, SAR Ranger, Grand Teton National Park and Jed Williamson)","Serious, Alpine/Mountaineering, Ascent Illness",US,Wyoming,United States,Wyoming,Mount Moran | aliases: Grand Teton National Park|Wyoming,grand teton national park,43.835,-110.776,[],unknown,unknown,rope
1247c,"HAPE, HACE, and AMS, Wyoming, Grand Teton National Park",2002.0,"Wyoming, Grand Teton National Park
While signs and symptoms of AMS are not unusual in the Tetons, it is rare to see HAPE or HACE. During the summer of 2001, four significant altitude- related cases were seen. ...
Caltha Crowe (54) and her husband from Connecticut were backpacking into Hanging Canyon, also on August 17, when she began projectile vomiting. Her husband thought her problem was overheating, so he sat her in the creek. Rangers Jernigan and Larson were flown to their location and felt that the woman should be rapidly evacuated. She was flown with Jernigan to Lupine Meadows, where she was transferred into an ambulance. On the way to town, her condition rapidly deteriorated. She nearly died in the ER. She was diagnosed with HAPE. Her treatment was complicated by the hypothermia resulting from sitting in the stream.
...
Analysis
These cases show that it is possible to have serious altitude problems with moderate elevation gains if one is susceptible. They also should reinforce that climbers should listen to their bodies. It is better to go downhill if your condition is GOING downhill rather Othan pushing until you can’t help yourself. At least two of these people would have died if others hadn’t intervened and got them to help at lower elevation. It should also be obvious that climbers need to understand what “light and fast” means. As for health insurance and/or the cost of treatment, one must be aware of the consequences. (Source: Dan Burgette, SAR Ranger, Grand Teton National Park and Jed Williamson)","Serious, Alpine/Mountaineering, Ascent Illness, Exposure",US,Wyoming,United States,Wyoming,Mount Moran | aliases: Grand Teton National Park|Wyoming,grand teton national park,43.835,-110.776,[],unknown,unknown,unknown
1401t,"Falling Rock—Dislodged, Colorado, McCurdy State Park, Blockbuster",2004.0,"Colorado, McCurdy State Park, Blockbuster
My partner was injured while climbing a route near “Blockbuster” on September 9. A loose block (about 6x6x4 feet) pulled while he was following. He struck his knee on the way down. Thankfully there was no compound fracture injury nor dire blood loss taking place, although the combination of lacerations, contusions, and weather (40 F) were conspiring to put him in to shock pretty quickly. (Source: Ryan Gamlin, posted on the climbing- boulder.com website, sent forward by Leo Paik)...","Minor, Roped, Trad Climbing, Object Dropped/Dislodged",US,Colorado,United States,Colorado,,,,,[],unknown,unknown,unknown
1467a,"Edited Title:  Drowned trying to save climbing shoe in surf, Maine, Camden, The Ramparts",2005.0,"... There was one other climbing-related accident in Maine this year, gleaned from the NPS Morning Report,though not counted in the data. Emil Lin, 21, of Hampden, Maine, drowned while attempting to retrieve a climbing shoe from the ocean below Otter Cliffs, one of the most popular local climbing destinations, which can be extremely treacherous during stormy weather and high tides. Lin had been at the base of the cliff when surf from the high tide washed his gear out into the water. Although the gear was attached to his climbing rope, his shoe came off and started floating away. Lin entered the 49-degree F water to retrieve it, only to be overpowered by both the cold water and high surf. After several attempts to climb back up onto the rocks, Lin went under and did not resurface.)","Deadly, Non-climbing",US,Maine,United States,Maine,,,,,[],unknown,unknown,rope
1508b,"Fall on Rock, , Utah, ",2005.0,"Utah, Various Locations
At 7:00 p.m. on May 29, a 21-year-old man was free-soloing with some friends at the Moss Ledges picnic area when he apparently slipped on a wet rock and fell backward into the creek. Witnesses said the man fell approximately 15 feet and landed on his head. County search and rescue volunteers and paramedics reached the man quickly and a life-flight helicopter was on hand waiting to transport, but the victim died at the scene.","Deadly, Unroped , Solo",US,Utah,United States,Utah,,,,,[],unknown,unknown,no_rope
1508d,"Fall on Rock, , Utah, ",2005.0,"Utah, Various Locations
On July 14, a 2 5 -year-old man was climbing next to a waterfall in Coal Pit Gulch in Little Cottonwood Canyon when one of the rocks he was using as a handhold pulled out. The man was free-soloing and fell into a very steep and treacherous area. He suffered facial lacerations and a possible broken ankle and was unable to move. The man’s friend ran down the trail to get help and encountered a third person with a cell phone who notified rescue personnel. Several hours of highly technical rescue work were required to bring the victim out of the gulch.","Serious, Unroped , Solo, Handhold/Foothold Broke",US,Utah,United States,Utah,,,,,[],unknown,unknown,no_rope
1508e,"Fall on Rock, , Utah, ",2005.0,"On July 18, Patrick Desisto (19) was rescued after being stranded on a ledge for 19 hours near Bridal Veil Falls in Provo Canyon. A large boulder had fallen on his hands. Desisto suffered lacerations and broken bones in several fingers.","Serious, Natural Rockfall, Stranded / Lost / Overdue",US,Utah,United States,Utah,,,,,[],unknown,unknown,unknown
1508f,"Fall on Rock, , Utah, ",2005.0,"On August 11, a 50-year-old man was rappelling into Pine Creek Canyon from the north rim when he found that his rope did not reach to the canyon floor. When he attempted to stop his downward movement, he turned upside down and rappelled off the end of his rope, falling 15 feet to the canyon floor. EMS personnel and rescuers attended to him and raised him 100 feet to the rim. He sustained fractures to four ribs and his left femur.","Serious, Descent, Roped, Rappel Error",US,Utah,United States,Utah,,,,,[],unknown,unknown,rope
158t,"Falls on Rock, etc., Wisconsin, Devil's Lake State Park",1991.0,"Wisconsin, Devil’s Lake State Park... One fatality occurred when a 62 year old college professor fell about 38 meters as a result of a large piece of the rock on which he was climbing breaking free.... (Source: Devil’s Lake State Park—Visitor Accident Reports)","Deadly, Handhold/Foothold Broke",US,Wisconsin,United States,Wisconsin,05: Pedestal Buttress | aliases: East Bluff 04 - East Rampart|Devil's Lake|Baraboo Range|Wisconsin,devil's lake,43.41359,-89.71252,[],unknown,unknown,unknown
1695t,"Falling Rocks—Dislodged by Pulling on Rope, Utah, Little Cottonwood Canyon, Church Vaults",2008.0,"Utah, Little Cottonwood Canyon, Church Vaults
On September 3, Gary Wholfarth (43) and two friends had been climbing in the Church Vaults area of Little Cottonwood Canyon. In the process of pulling their rope after a climb, it became stuck in the rocks. When they pulled hard on the rope to free it, several large rocks were dislodged. One of them hit Gary in the head, injuring him despite the helmet he was wearing. One friend ran down the trail to the road to call for help while the other started walking Gary down the trail. Before SAR team members had arrived, the two climbers reached the road and Gary was transported by ground ambulance to the hospital.
Analysis
Any time a rope is being pulled, rockfall is a possibility. Wearing a helmet is always a good idea, but it’s also best to move out of the line of fire before pulling. In most places it is possible to pull from a location other than directly under the rope. (Source: Tom Moyer, Salt Lake County Sheriff’s Search and Rescue)","Serious, Roped, Object Dropped/Dislodged",US,Utah,United States,Utah,Coalpit Buttress | aliases: Little Cottonwood Canyon|Central Wasatch|Wasatch Range|Utah,little cottonwood canyon,40.56849,-111.73616,[],unknown,unknown,unknown
1722a,"Fall on Rock, Mt. Shasta",2009.0,"California, ...
(Editor’s Note: We received two reports from Mount Shasta, one of which was a fatality that occurred when a woman (35) was unable to self-arrest. She and her two climbing companions were not wearing helmets..)","Deadly, Alpine/Mountaineering, No Helmet",US,California,United States,California,Mt. Shasta | aliases: Mount Shasta Area|Northeast California|California,mt. shasta,41.4092,-122.1949,[],unknown,helmet,unknown
1722c,"Fall on Rock, Foothill Crag",2009.0,"California, ...
A brief report found on mountainproject.com stated that two teenagers were climbing at Foothill Crag—near Ojai—when one of them fell 45 feet to the ground because the climbing rope burned through a webbing anchor as he was being lowered. He had not threaded the rope through carabiners, apparently. While his injuries were serious,—including fractured pelvis and ribs and a punctured lung.)","Serious, Descent, Roped, Trad Climbing, Lowering Error",US,California,United States,California,,,,,[],unknown,unknown,rope
1738b,"Fall on Rock, Rappel Error, New York, Mohonk Preserve, Shawnagunks, Various Routes",2009.0,"New York, Mohonk Preserve, Shawangunks, Various Routes
The rappel error incident was the result of a climbing rope mid-point not being correctly marked. The climber (59), who had 36 years of experience, rappelled off one end of the rope—luckily for only ten feet.  (Source: From reports submitted by Mohonk Preserve)","Experienced, Descent, Roped, No Backup or End Knot, Rappel Error",US,New York,United States,New York,,,,,[],unknown,unknown,rope
1865c,"Inadequate Belay, Climber Lowered Off End of Rope, Inadequate Equipment — Rope Too Short, Colorado, Clear Creek Canyon, Highlander Crag",2010.0,"Colorado
...
(Editor’s Note: There was one fatality in the Boulder Falls area in September but there are not enough details to provide a full narrative. What we know is that a man (40) fell while being belayed on the route Empor. Neither the climber nor belayer was wearing helmets. We think this might be yet another case in which the belay rope is not long enough and it goes through the belay device....","Deadly, Roped, No Helmet, No Backup or End Knot, Inadequate Equipment, Belay Error",US,Colorado,United States,Colorado,Creek Side | aliases: Clear Creek Canyon|Golden|Colorado,clear creek canyon,39.74102,-105.41042,[],unknown,helmet,rope
1964a,"Inadequate Belay, Fall on Rock, No Hard Hat, Idaho, City of Rocks National Reserve, Twist and Crawl",2011.0,"Idaho, City of Rocks National Reserve, Twist and Crawl
Twist and Crawl is about a 35-39-meter route. The leader (53) of the route, clipped draws to the anchor chains and was to be lowered off. The belayer’s (mid-50s) end of the rope wasn’t tied to her and she let the 60-meter rope end slide through the device, resulting in the leader falling to the ground. He sustained lacerations, abrasions, a fracture, and a concussion.
Analysis
Tying in to both ends of the rope would have prevented this accident. The use of a helmet might have lessened the severity of the worst injury....","Serious, Head / Brain Injury, Descent, Roped, Trad Climbing, No Helmet, No Backup or End Knot, Lowering Error",US,Idaho,United States,Idaho,Steinfell's Dome | aliases: City of Rocks|South Idaho|Idaho,city of rocks,42.09646,-113.6867,[],unknown,unknown,rope
1964b,"Edited Title:, Fall on Rock,... Idaho, City of Rocks National Reserve, Twist and Crawl",2011.0,"Idaho, ...There was one other report from Idaho this year. Two young men were off-route on Sturs Chimney on Mount Heyburn in the Sawtooth Wilderness area when one of them fell about 50 feet, resulting in a sprain and fracture. The good news is that they negotiated the terrain, including many miles of hobbling. They made it out in time to prevent the SAR effort that had been initiated.)","Serious, Off-route",US,Idaho,United States,Idaho,Steinfell's Dome | aliases: City of Rocks|South Idaho|Idaho,city of rocks,42.09646,-113.6867,[],unknown,unknown,unknown
2002t,"Fall on Rock, Rappel Error — Failed to Clip into Anchor 
California, Joshua Tree National Park, Saddle Rock",2012.0,"On April 18, Dave Pinegar had lowered his partner from the route Walk on the Wild Side to the next anchor with his belay device. The partner clipped in to the anchor and yelled, “Off rappel.” The next thing the partner knew was that Dave was flying by him. Dave was found at the bottom with the rope attached to his harness with a figure-eight on a bight tied at the mid-point of the rope.
Analysis
Dave Pinegar was an experienced climber from Germany. There are a couple of points here that should be clear. First, he obviously wasn’t clipped into the anchor, and second, Walk On The Wild Side is usually a double-rope rappel with either 50 or 60-meter ropes.
A single 70-meter is pretty short for this task. Locals seem to concur that the 70-meter, single-rope rap is pushing it.
One news article said he was on a motorcycle trip, so maybe he just didn’t bring his own gear. (Source: From a post on rockclimbing.com by Majid Sabetzadeh and an article in High Desert Star)","Experienced, Descent, Roped, Trad Climbing, Anchor Failure / Error, Rappel Error",US,California,United States,California,Indian Head | aliases: Indian Head Area|Pinto Basin|Joshua Tree National Park|California,joshua tree national park,34.09352,-116.05448,[],unknown,unknown,rope
2269f,"Rappel Error - Ropes Uneven and No Knots in Ends, Miscommunication 
New York, Adirondacks, Chapel Pond Canyon",2014.0,"On December 18 a climber rappelled off the short end of his rope at 30 feet, fell 20 feet to a ledge, tumbled 20 feet more over steep terrain, and slid another 20 feet on steep snow. He suffered a broken pelvis and torn adductor tendon.

Analysis

A 40-year climbing veteran improperly rigged his rappel in such a way that the ends were grossly uneven and there were no end knots in the rope. The scene was a 90-foot ice cliff, and the climber was using a 60-meter, 7.8mm rope. There was no halfway mark on the rope. The climber had poor communication with climbers on ground. There was no line of sight, so only voice communication. The climber relied on mistaken voice communication that ropes were even and down at the bottom. Lessons:

1. Never climb on a rope that doesn’t have the halfway point clearly marked.

2. Never rely on questionable voice-only communication with the ground. 3. Always be mindful of the pie graph showing that 29 percent (highest of all) of rappelling accidents occur because of uneven ropes.

4. Always bring both ends of the rappel rope to the top anchor if ever there is a question of rope unevenness.

5. Always tie separate knots at each end of the rope and feed the rope evenly through the top anchor until the halfway mark is reached.

6. Always use a backup in case the ropes begin to run out of control through the rappel device. (Source: Tom Yandon.)","Experienced, Serious, Descent, Roped, Sport, No Backup or End Knot, Rappel Error, Miscommunication",US,New York,United States,New York,The King Wall | aliases: Chapel Pond Pass|Adirondacks|New York,adirondacks,44.13223,-73.74423,[],unknown,unknown,rope
